Date,Symbol,Open,High,Low,Close,Volume ETH,Volume TUSD,tradecount
5/14/2020,ETHTUSD,200.15,206,195.81,203.54,5703.39566,1146811.304,1821
5/13/2020,ETHTUSD,190.69,201.06,188.77,199.84,5571.35489,1087529.685,1834
5/12/2020,ETHTUSD,185.76,192.32,185.72,189.72,5558.27004,1053136.53,1903
5/11/2020,ETHTUSD,188.07,193.53,176.3,185.78,8635.10952,1599545.866,2888
5/10/2020,ETHTUSD,209.98,210,180,187.84,11450.81259,2168567.083,5075
5/9/2020,ETHTUSD,211.58,214.53,208.48,210.23,2314.93961,490025.8917,1064
5/8/2020,ETHTUSD,213,217,207.29,211.47,3723.17036,789954.6934,1739
5/7/2020,ETHTUSD,198.84,215.57,196.87,212.26,6535.99595,1358745.088,2762
5/6/2020,ETHTUSD,205.7,211.12,198.53,198.94,6891.49587,1426565.33,2704
5/5/2020,ETHTUSD,207.14,212,201,205.37,4506.479,924442.3845,1813
5/4/2020,ETHTUSD,210.1,210.74,195.08,206.65,6969.62007,1416738.887,2588
5/3/2020,ETHTUSD,214.03,219.39,205.02,209.86,3058.45047,650116.2514,2059
5/2/2020,ETHTUSD,211.47,215.48,210.73,213.94,3103.77734,661296.9927,2396
5/1/2020,ETHTUSD,206.94,217.3,206.94,212.11,3702.34767,784608.3073,2537
4/30/2020,ETHTUSD,215.4,227.31,202.17,206.19,10847.95146,2319364.448,4876
4/29/2020,ETHTUSD,196.73,219.19,196.73,215.4,9539.3723,2003913.454,3407
4/28/2020,ETHTUSD,196.65,197.82,192.66,196.8,1917.94098,375084.1217,809
4/27/2020,ETHTUSD,197.58,199.22,189.77,196.62,4241.16163,827495.8434,1620
4/26/2020,ETHTUSD,194.25,200.21,192.59,197.58,2569.04283,503079.5929,1085
4/25/2020,ETHTUSD,186.81,198.06,185.96,194.5,3181.71867,616666.5099,1542
4/24/2020,ETHTUSD,185.52,189.95,185,187.38,3657.3888,686464.7237,1529
4/23/2020,ETHTUSD,183.12,193.43,178.47,184.95,7039.3035,1312975.792,3181
4/22/2020,ETHTUSD,170.74,184.19,170.03,182.41,4097.86862,735435.6484,1610
4/21/2020,ETHTUSD,170.24,174.73,167.34,170.94,4687.53302,802426.4885,1678
4/20/2020,ETHTUSD,180.33,186.69,167,170.5,10650.06712,1882963.397,4029
4/19/2020,ETHTUSD,188.23,188.61,155,180.51,6123.17598,1101852.734,2494
4/18/2020,ETHTUSD,171.49,262.64,171.15,187.84,8204.46788,1513955.816,3167
4/17/2020,ETHTUSD,172.7,175.63,166.46,171.06,5565.001,949248.8557,2129
4/16/2020,ETHTUSD,152.5,177.33,148.5,172.49,16448.73714,2760863.795,6624
4/15/2020,ETHTUSD,158.53,161.5,152,152.96,3949.10876,621765.1947,1727
4/14/2020,ETHTUSD,157.19,162.03,155.67,158.42,6884.31695,1092133.588,2099
4/13/2020,ETHTUSD,158.49,159.17,150.01,156.68,9471.61643,1459955.86,2749
4/12/2020,ETHTUSD,158.97,165.25,155.38,158.7,4920.02012,794420.8806,1801
4/11/2020,ETHTUSD,158.2,161.43,154.24,158.69,4831.28883,766455.0711,1768
4/10/2020,ETHTUSD,169.2,170.15,152.46,157.58,13390.89006,2129601.983,4369
4/9/2020,ETHTUSD,173.21,173.51,164.9,169.75,4139.57471,703959.2656,1655
4/8/2020,ETHTUSD,164.74,174.55,163.69,173.07,5458.89868,928392.2663,3286
4/7/2020,ETHTUSD,171.22,176.24,162.26,164.52,15999.48431,2710990.423,4404
4/6/2020,ETHTUSD,143.42,171.96,143.08,171.64,12950.28611,2048735.02,4403
4/5/2020,ETHTUSD,144.78,145.76,140.81,142.85,4598.30369,658263.8901,1465
4/4/2020,ETHTUSD,141.15,146.6,139.12,144.37,4257.85076,607939.3589,2174
4/3/2020,ETHTUSD,141,146.85,137.86,141.4,7707.79022,1100237.842,2557
4/2/2020,ETHTUSD,136.25,150,135.6,141.55,9454.35622,1337617.376,3930
4/1/2020,ETHTUSD,133.14,137.24,128.85,135.97,5402.41475,715872.7689,2364
3/31/2020,ETHTUSD,132.15,135.42,130.64,133.32,5699.7902,756578.8726,2796
3/30/2020,ETHTUSD,124.51,135.65,124.15,132.26,9093.32881,1195748.84,3723
3/29/2020,ETHTUSD,132.02,132.12,123.85,124.36,15703.04915,2003770.969,4622
3/28/2020,ETHTUSD,131.15,133.17,124.88,131.28,16646.18117,2141645.811,4886
3/27/2020,ETHTUSD,138.96,141.87,129.95,131.35,13420.78585,1833868.657,3333
3/26/2020,ETHTUSD,136.6,140.2,133.61,138.85,14409.44282,1957161.729,3854
3/25/2020,ETHTUSD,138.6,142.77,132.86,136.33,17471.5448,2398680.271,4669
3/24/2020,ETHTUSD,136.55,144,133.11,138.91,22493.78963,3110344.422,6243
3/23/2020,ETHTUSD,122.22,138.17,119.47,136.55,20303.61761,2609385.407,6751
3/22/2020,ETHTUSD,132.59,137.41,121.36,122.4,23250.65778,2984707.386,6484
3/21/2020,ETHTUSD,133.31,137.56,125.77,132.81,19157.10887,2520469.286,6339
3/20/2020,ETHTUSD,138.07,153.02,116.6,133.4,28710.64297,3953985.624,9909
3/19/2020,ETHTUSD,118.57,143.52,115.89,137.04,27970.32668,3643364.869,8694
3/18/2020,ETHTUSD,116.04,118.84,110.28,118.7,19742.5119,2265595.328,6580
3/17/2020,ETHTUSD,111.31,121.47,109.67,116.39,18415.98958,2155599.077,5692
3/16/2020,ETHTUSD,123,123.88,100.77,111.28,44436.3192,4888537.597,12147
3/15/2020,ETHTUSD,122.28,133.88,119.65,123.48,16646.36428,2067690.596,6496
3/14/2020,ETHTUSD,135.73,135.73,120.69,122.18,16736.42041,2153522.565,7992
3/13/2020,ETHTUSD,108.13,140,85.73,135.53,36104.12632,4395347.512,17460
3/12/2020,ETHTUSD,194.93,195.67,101.02,108.29,73018.77756,10327113.72,20929
3/11/2020,ETHTUSD,200.38,202.94,181.73,194.6,13170.81221,2537174.464,4522
3/10/2020,ETHTUSD,202.95,206.22,195.71,200.3,29543.30241,5954666.045,6358
3/9/2020,ETHTUSD,199.67,208.36,189.99,203.02,30414.60188,6071812.513,8093
3/8/2020,ETHTUSD,237.36,237.36,195.57,199.36,21851.54633,4807179.118,6798
3/7/2020,ETHTUSD,245.93,252.19,236.5,237.38,6116.34498,1485282.114,2693
3/6/2020,ETHTUSD,228.7,245.82,227.63,245.5,7295.11448,1729617.544,3649
3/5/2020,ETHTUSD,224.57,233.95,224.57,228.7,9303.60158,2141194.468,3274
3/4/2020,ETHTUSD,223.63,228.75,220.46,223.8,5820.08474,1301879.495,2302
3/3/2020,ETHTUSD,232.24,232.59,219.96,223.81,10133.31888,2298050.809,4193
3/2/2020,ETHTUSD,217.59,234.02,215.67,232.18,9859.31324,2232452.588,3294
3/1/2020,ETHTUSD,217.12,227.78,212.21,217.47,13927.88849,3064683.227,5333
2/29/2020,ETHTUSD,227.14,232.92,216.96,217.12,11821.12139,2670786.29,3301
2/28/2020,ETHTUSD,227.73,234.23,213.78,227.23,18132.83017,4075345.812,6236
2/27/2020,ETHTUSD,223.09,238.08,209.98,227.5,44429.18976,10027374.79,10594
2/26/2020,ETHTUSD,245.98,249.98,215.12,223.73,49979.94823,11652650.98,11728
2/25/2020,ETHTUSD,265.45,266.03,244.46,246.25,26317.0213,6670656.44,6018
2/24/2020,ETHTUSD,275.48,278,257.04,265.41,16976.73598,4531313.654,4899
2/23/2020,ETHTUSD,262.03,276.53,261.65,275.62,10639.39454,2875754.002,3429
2/22/2020,ETHTUSD,265.65,266.89,256.04,262.17,16766.94845,4385870.201,2768
2/21/2020,ETHTUSD,257.43,268.32,253.81,265.59,27425.87101,7191284.289,4888
2/20/2020,ETHTUSD,258.03,264.36,245.89,257.3,19382.90715,4955703.359,6018
2/19/2020,ETHTUSD,283.14,285,252.37,258.9,9072.72966,2445903.139,4639
2/18/2020,ETHTUSD,267.89,286.34,259.09,282.82,22263.72462,6063280.124,8568
2/17/2020,ETHTUSD,259.11,268.54,236.45,267.33,29487.75419,7460315.308,10632
2/16/2020,ETHTUSD,264.73,273.82,237.21,258.96,33575.28829,8715744.348,11317
2/15/2020,ETHTUSD,285.75,289.17,261.65,264.81,24452.96522,6760938.156,9060
2/14/2020,ETHTUSD,268.24,287.8,259.91,285.95,24527.90125,6676733.424,7704
2/13/2020,ETHTUSD,266.4,278,255.57,268.67,31352.13047,8439659.417,9817
2/12/2020,ETHTUSD,238.16,275.97,238.06,266.23,31634.47927,8020049.511,7204
2/11/2020,ETHTUSD,222.93,239.52,218.02,237.45,25939.47364,5948287.433,6114
2/10/2020,ETHTUSD,228.69,229.6,216.46,222.82,20122.63289,4471610.109,5486
2/9/2020,ETHTUSD,223.09,230.86,223.09,228.78,11299.2238,2570586.51,4365
2/8/2020,ETHTUSD,223.33,227.76,212.96,223.29,11796.48714,2627789.099,4944
2/7/2020,ETHTUSD,213.69,224.31,213.69,223.23,15440.3828,3400465.854,3583
2/6/2020,ETHTUSD,203.91,216.15,201.15,212.74,12643.10719,2658722.43,3417
2/5/2020,ETHTUSD,188.36,207.47,187.76,203.66,14751.88159,2937300.787,4231
2/4/2020,ETHTUSD,189.37,191.1,184.3,188.36,6969.30237,1305001.771,1919
2/3/2020,ETHTUSD,188.01,195,186.57,189.71,10183.7059,1926053.671,2187
2/2/2020,ETHTUSD,183.32,193.26,179.01,188.4,5562.90736,1043022.989,1884
2/1/2020,ETHTUSD,180.01,183.91,179.11,183.49,4060.30662,736761.3403,1359
1/31/2020,ETHTUSD,184.56,185.47,174.97,179.38,5171.45632,932777.2188,1782
1/30/2020,ETHTUSD,173.01,186.58,170.43,184.45,4688.04166,840522.4735,2013
1/29/2020,ETHTUSD,176.12,178.4,173.11,173.38,3523.19647,620655.2138,1429
1/28/2020,ETHTUSD,169.92,176.33,169.77,175.7,5169.83934,891640.0547,1944
1/27/2020,ETHTUSD,167.62,171.54,164.93,169.68,2924.14502,494173.7628,1452
1/26/2020,ETHTUSD,159.93,167.68,159.16,167.64,3070.17035,499859.5533,1437
1/25/2020,ETHTUSD,161.71,162.27,157.24,159.87,3170.08916,506898.8842,1331
1/24/2020,ETHTUSD,162.55,164.04,155.23,162.25,4131.25202,662707.1695,1703
1/23/2020,ETHTUSD,167.43,167.43,158.71,162.7,6523.68761,1059839.498,2579
1/22/2020,ETHTUSD,169.55,171,165.64,167.6,3005.04831,505794.3655,1458
1/21/2020,ETHTUSD,166.59,170,164.57,169.1,3056.60346,512008.7287,1398
1/20/2020,ETHTUSD,166.81,169.22,161.1,166.72,3358.22817,552279.5329,1198
1/19/2020,ETHTUSD,173.97,177.66,161.77,166.72,5069.10863,850803.0056,1952
1/18/2020,ETHTUSD,169.74,179.13,165,173.94,4823.0649,836137.39,1960
1/17/2020,ETHTUSD,164.38,174.26,162.14,169.74,4878.34936,823941.1413,2302
1/16/2020,ETHTUSD,166.76,167,158.05,164.08,4056.71499,655888.9501,1621
1/15/2020,ETHTUSD,165.62,171.68,158.92,166.16,9045.05317,1496316.789,3738
1/14/2020,ETHTUSD,143.68,170.82,143.68,165.67,14544.68876,2301368.215,4220
1/13/2020,ETHTUSD,146.72,147.03,142.32,143.5,4137.48069,593417.7303,947
1/12/2020,ETHTUSD,142.32,146.54,141.84,146.54,1856.37075,267765.4026,775
1/11/2020,ETHTUSD,144.31,147.92,142.07,142.6,2706.77766,390492.8134,989
1/10/2020,ETHTUSD,137.78,145,135.05,144.5,3164.50971,443705.8822,1078
1/9/2020,ETHTUSD,140.43,141.34,135.44,137.79,10870.42168,1514090.153,2472
1/8/2020,ETHTUSD,142.85,147.78,137,140.47,5128.01397,722189.6513,1756
1/7/2020,ETHTUSD,144.41,145.25,138.65,143.23,2938.24131,420161.0206,1029
1/6/2020,ETHTUSD,135.25,144.32,134.81,143.64,3059.5349,430964.8531,1104
1/5/2020,ETHTUSD,134.43,138,134.21,135.26,2471.29366,336722.5847,591
1/4/2020,ETHTUSD,134.44,135.48,132.35,133.86,2117.07202,282749.762,614
1/3/2020,ETHTUSD,126.81,134.83,125.38,133.84,5863.35888,769590.9654,2090
1/2/2020,ETHTUSD,130.05,130.3,126,126.7,1345.10066,172153.397,754
1/1/2020,ETHTUSD,128.53,132.33,128.19,130.23,1136.84271,148399.0734,425
12/31/2019,ETHTUSD,130.95,133.21,127.74,128.78,1940.88255,252404.0952,786
12/30/2019,ETHTUSD,133.66,135.36,129.84,131.13,2090.24595,276914.404,727
12/29/2019,ETHTUSD,127.74,137.5,127.21,134.37,2480.63846,329011.1078,775
12/28/2019,ETHTUSD,126.22,129.25,125.95,127.69,1605.30707,204813.5963,461
12/27/2019,ETHTUSD,125.44,126.51,122.03,126.19,3098.97654,387940.6381,1010
12/26/2019,ETHTUSD,125.01,131.99,124.23,125.37,2095.27266,266501.9985,642
12/25/2019,ETHTUSD,127.55,127.6,123.32,124.95,2724.17739,341154.232,759
12/24/2019,ETHTUSD,127.68,129.44,126.62,127.68,2249.3145,287544.302,574
12/23/2019,ETHTUSD,132.35,135.24,126.23,128.06,3281.86644,432337.5541,937
12/22/2019,ETHTUSD,127.11,133.06,126.9,132.25,5264.16105,685883.7023,901
12/21/2019,ETHTUSD,128.27,128.39,126.7,126.87,2553.22713,324928.1562,537
12/20/2019,ETHTUSD,128.17,129.32,125.87,128.15,3467.70221,442436.7678,831
12/19/2019,ETHTUSD,133.05,133.83,124.99,128.09,15573.47932,1991182.823,2350
12/18/2019,ETHTUSD,121.84,134.56,116.24,132.7,19293.09156,2436340.09,3416
12/17/2019,ETHTUSD,132.49,132.49,119.23,121.65,9947.10772,1257876.175,2185
12/16/2019,ETHTUSD,142.39,142.39,129.12,132.18,3763.55478,509444.7855,1339
12/15/2019,ETHTUSD,141.5,143.58,139.95,142.44,2145.13586,304615.5897,530
12/14/2019,ETHTUSD,144.76,144.94,141.08,141.81,3098.08879,441804.57,651
12/13/2019,ETHTUSD,144.91,145.06,142.86,144.65,3007.85171,433223.2455,661
12/12/2019,ETHTUSD,143.29,145.64,139.17,144.58,3499.88922,499753.8891,822
12/11/2019,ETHTUSD,145.75,146.14,142,143,1828.50146,263081.1807,442
12/10/2019,ETHTUSD,147.29,148.33,143.84,145.56,2375.11461,348284.4178,612
12/9/2019,ETHTUSD,150.57,151.23,146.62,147.36,1668.88495,248706.0784,961
12/8/2019,ETHTUSD,147.01,151.73,146.33,150.52,1383.85404,207045.5028,830
12/7/2019,ETHTUSD,148.78,149.45,147.14,147.37,1490.47573,221195.9059,427
12/6/2019,ETHTUSD,148.31,149.56,145.67,148.78,3455.90352,510686.3172,616
12/5/2019,ETHTUSD,145.09,148.93,143.72,147.87,2849.21664,417498.0133,690
12/4/2019,ETHTUSD,146.67,152,143.29,145.14,3951.34602,583298.9694,1212
12/3/2019,ETHTUSD,149.15,149.98,145.92,147.54,1395.28255,206629.8642,436
12/2/2019,ETHTUSD,151.06,151.18,146.94,149.13,1847.12657,274376.7959,522
12/1/2019,ETHTUSD,150.89,152.32,145.83,151.37,2859.36364,425970.7146,752
11/30/2019,ETHTUSD,154.27,155.03,150.06,151.82,2080.94341,317232.2422,507
11/29/2019,ETHTUSD,151.44,157.6,151.15,154.22,5778.36744,891787.8472,1209
11/28/2019,ETHTUSD,152.91,154.33,149.21,150.88,4035.99201,614843.2354,1124
11/27/2019,ETHTUSD,147.85,155.48,141.11,153.3,7314.94803,1077867.807,2258
11/26/2019,ETHTUSD,146.04,149.71,143.4,147.31,3803.5427,560189.725,1099
11/25/2019,ETHTUSD,140.67,151.41,131.66,146.09,5913.97076,841614.8922,2108
11/24/2019,ETHTUSD,152.37,152.64,138.89,140.31,1924.49211,281109.7895,992
11/23/2019,ETHTUSD,149.28,154.22,146.32,152.19,4454.46662,671397.691,1455
11/22/2019,ETHTUSD,160.9,162.45,138.71,149.75,10088.62399,1518762.713,3901
11/21/2019,ETHTUSD,174.47,175.17,156.23,160,3850.72996,637146.048,1303
11/20/2019,ETHTUSD,175.39,177.11,173.2,174.47,2662.15957,466750.9494,765
11/19/2019,ETHTUSD,177.47,178.1,172.56,175.39,1983.76281,347817.1259,747
11/18/2019,ETHTUSD,183.71,183.78,174.53,177.7,2111.125,381222.5329,772
11/17/2019,ETHTUSD,182.07,186,180.08,183.44,2487.8938,456274.4699,681
11/16/2019,ETHTUSD,179.84,183.14,179.13,182.08,2371.93564,429481.5852,909
11/15/2019,ETHTUSD,184.71,186.64,177.1,179.86,2561.79484,463543.3361,1443
11/14/2019,ETHTUSD,187.72,187.74,182.86,184.49,1590.26604,293576.8043,722
11/13/2019,ETHTUSD,187.03,189.08,184.71,187.61,1199.94182,224851.7475,538
11/12/2019,ETHTUSD,184.46,187.26,180.02,186.75,1623.61186,299062.2442,644
11/11/2019,ETHTUSD,189.13,189.97,183.81,184.88,1885.81966,352414.0421,702
11/10/2019,ETHTUSD,184.63,191.5,183.56,188.99,3161.40305,593428.5644,1414
11/9/2019,ETHTUSD,183.7,185.53,182.81,185.2,1488.15444,274794.7786,618
11/8/2019,ETHTUSD,186.3,187.9,180.76,183.78,2025.09073,371500.5718,861
11/7/2019,ETHTUSD,191.09,192.15,184.46,186.84,2312.0496,432200.2555,1190
11/6/2019,ETHTUSD,188.9,194.66,187.99,191.2,2056.18918,392850.2643,856
11/5/2019,ETHTUSD,186.25,192.96,182.01,188.9,4497.05505,842105.5401,1691
11/4/2019,ETHTUSD,181.79,189.04,180.21,186.28,2828.00146,524889.3234,1045
11/3/2019,ETHTUSD,183.34,184.72,179.25,182.07,1012.43002,184728.1522,523
11/2/2019,ETHTUSD,183.39,185.98,181.93,183.2,1136.51989,208374.6532,593
11/1/2019,ETHTUSD,182.14,184.6,177.6,183.39,1908.2569,346519.5381,908
10/31/2019,ETHTUSD,183.35,185.47,177.85,182.32,2842.71459,517368.5498,1300
10/30/2019,ETHTUSD,190.95,191.68,180.01,183.17,3284.75106,607896.3458,1269
10/29/2019,ETHTUSD,182.02,192.91,182.02,190,4504.18033,845359.527,1723
10/28/2019,ETHTUSD,184.54,189.9,180.55,181.95,4530.92442,834195.4303,1752
10/27/2019,ETHTUSD,180.26,188.99,177.01,184.31,9731.96632,1790904.407,3128
10/26/2019,ETHTUSD,182.08,198.53,174.14,179.5,7893.8828,1465598.219,4603
10/25/2019,ETHTUSD,160.63,188.94,160.48,181.71,5219.97358,920990.9923,3408
10/24/2019,ETHTUSD,162.85,164.26,158.84,160.68,2592.94501,418290.8684,1229
10/23/2019,ETHTUSD,171.36,171.5,153.01,162.67,4825.34857,780059.4738,2405
10/22/2019,ETHTUSD,174.02,175.23,170.5,171.41,1265.61798,218784.2925,603
10/21/2019,ETHTUSD,175.31,178.34,171.75,174.2,2833.22801,497171.3146,976
10/20/2019,ETHTUSD,171.53,176.71,169.66,175.32,2111.3148,366663.1536,864
10/19/2019,ETHTUSD,173.2,175.08,169.87,171.95,1316.93442,227288.9033,950
10/18/2019,ETHTUSD,177.34,177.5,168.59,172.92,1831.13828,315492.2702,1501
10/17/2019,ETHTUSD,174.34,178.9,172.76,177.28,3888.73017,678744.5879,1337
10/16/2019,ETHTUSD,180.33,181.32,171.5,175.08,4389.31724,776856.6406,1786
10/15/2019,ETHTUSD,187,188.52,176,180.61,3059.17968,555154.7288,1716
10/14/2019,ETHTUSD,181.03,187.57,180.47,186.69,1438.90553,265198.5377,971
10/13/2019,ETHTUSD,179.24,184.64,178.81,181.25,1264.8014,230408.3384,801
10/12/2019,ETHTUSD,181.23,184.59,177.72,179.79,1839.92044,334501.6251,1448
10/11/2019,ETHTUSD,191.83,197.46,179.56,180.69,4370.02928,813915.6228,1798
10/10/2019,ETHTUSD,193.63,194.38,187.11,191.58,3111.47839,594640.1442,1032
10/9/2019,ETHTUSD,181.4,196,179.28,193.88,4099.40223,776304.4124,1786
10/8/2019,ETHTUSD,180.36,185.02,177.25,180.81,1977.92574,358039.1927,915
10/7/2019,ETHTUSD,170.23,182.5,168.9,180.23,4381.85372,778246.1429,1460
10/6/2019,ETHTUSD,176.59,176.98,167.62,170.17,3337.47867,571930.4622,1415
10/5/2019,ETHTUSD,175.92,176.96,172.21,176.25,2656.83638,465651.2892,939
10/4/2019,ETHTUSD,174.89,179.2,171.17,175.99,2443.44415,429922.6297,877
10/3/2019,ETHTUSD,180.88,180.94,169.87,174.81,3728.3694,654673.8124,1015
10/2/2019,ETHTUSD,176.13,181.25,174.26,180.88,1444.61731,255788.463,673
10/1/2019,ETHTUSD,181.68,186.08,174,176.36,4324.06423,778819.5166,1549
9/30/2019,ETHTUSD,169.65,181.78,165.35,180.97,2903.83347,502101.5497,1408
9/29/2019,ETHTUSD,173.31,174.2,164.79,169.56,2072.36431,350350.1614,925
9/28/2019,ETHTUSD,174.14,175.83,168.52,174.12,3531.86105,610960.3875,1112
9/27/2019,ETHTUSD,166.04,177.12,161.3,173.76,4609.56187,773891.7692,1858
9/26/2019,ETHTUSD,169.46,170.96,152.4,165.75,3434.21741,561766.8353,1945
9/25/2019,ETHTUSD,166.54,175,162.34,170.22,7308.00422,1224460.481,3324
9/24/2019,ETHTUSD,200.66,202.5,152.35,166.28,14678.71831,2564124.356,5498
9/23/2019,ETHTUSD,210.63,211.21,198,200.86,3439.90328,709661.5326,1475
9/22/2019,ETHTUSD,214.69,215,205.57,210.71,2165.65417,454026.5081,1216
9/21/2019,ETHTUSD,217.58,221.15,213.36,215.39,1218.92605,263946.5975,599
9/20/2019,ETHTUSD,220.84,221.05,211.93,218.07,2847.81548,615693.7759,1133
9/19/2019,ETHTUSD,209.89,224.14,202.58,220.5,4922.18892,1050781.988,2035
9/18/2019,ETHTUSD,208.2,217.15,208.2,210.36,3434.60553,730360.6675,1433
9/17/2019,ETHTUSD,197.78,215.33,196.15,207.79,11916.07105,2433168.169,3299
9/16/2019,ETHTUSD,189.98,199.39,188.45,197.66,3513.18167,680528.3604,1291
9/15/2019,ETHTUSD,189.31,190.73,186.41,189.31,1773.95708,334150.2863,694
9/14/2019,ETHTUSD,181.56,188.93,180.11,188.52,2115.48236,390027.0556,889
9/13/2019,ETHTUSD,181.05,181.56,177.55,181.32,1925.25407,345310.5025,771
9/12/2019,ETHTUSD,178.7,182.5,175.72,181.04,3017.55424,539535.3926,907
9/11/2019,ETHTUSD,179.86,182.5,174.02,178.41,2339.5299,416841.9975,975
9/10/2019,ETHTUSD,181.55,184.27,176.73,180,1906.31467,344119.9857,964
9/9/2019,ETHTUSD,181.16,185.96,176.01,181.25,2610.87169,470458.1554,1145
9/8/2019,ETHTUSD,178.12,184.29,176.9,181.47,2992.83698,542210.8722,1165
9/7/2019,ETHTUSD,169.03,180.94,168.48,178.3,2712.56069,480953.8692,1237
9/6/2019,ETHTUSD,174.13,178.13,164.51,169.36,3699.50642,641126.9969,1751
9/5/2019,ETHTUSD,174.48,175.83,169.51,174.14,2538.99918,439033.9796,992
9/4/2019,ETHTUSD,178.86,180,173.6,175.08,3125.25941,552854.6915,1366
9/3/2019,ETHTUSD,178.66,182.97,174.44,178.58,3696.99417,661335.6651,1514
9/2/2019,ETHTUSD,170.98,181.34,170.43,178.39,3145.17292,551291.8831,1165
9/1/2019,ETHTUSD,171.62,174.2,168,170.98,1821.88724,312634.584,823
8/31/2019,ETHTUSD,168.3,174.55,166,171.54,747.58488,126841.809,423
8/30/2019,ETHTUSD,169.03,170.38,165.6,168.28,938.56434,158010.141,717
8/29/2019,ETHTUSD,172.82,191.17,163.68,168.46,3638.66172,616225.0779,1845
8/28/2019,ETHTUSD,186.71,188.22,166,172.96,4100.8075,729734.6272,2002
8/27/2019,ETHTUSD,188.18,188.98,184.53,187.21,4582.52962,851093.9401,1940
8/26/2019,ETHTUSD,186.56,193.79,185.58,188.55,2636.23369,498904.117,1299
8/25/2019,ETHTUSD,190.63,192.9,183.2,186.71,1863.11877,349899.1198,1088
8/24/2019,ETHTUSD,194.11,194.11,185.76,190.48,2095.79452,396659.7742,1375
8/23/2019,ETHTUSD,190.42,196.58,188.2,194.23,3141.8802,606484.6476,2285
8/22/2019,ETHTUSD,187.7,194.86,182.83,190.42,2801.34804,529038.9556,1738
8/21/2019,ETHTUSD,197.02,197.02,180.45,187.22,3730.35736,697178.0067,1794
8/20/2019,ETHTUSD,202.5,202.63,194.36,196.63,4163.29521,821260.762,1288
8/19/2019,ETHTUSD,194.52,203.5,192.75,202.75,2879.60311,572255.9326,1716
8/18/2019,ETHTUSD,186.36,198,183.41,194.51,1954.84025,377215.0071,1504
8/17/2019,ETHTUSD,185.42,186.48,182.05,185.48,734.34714,135393.8529,704
8/16/2019,ETHTUSD,187.68,188.02,178.6,185.37,5071.93818,931689.9458,3190
8/15/2019,ETHTUSD,187.04,189.25,181.26,188.15,3050.90994,563973.2857,2141
8/14/2019,ETHTUSD,208.11,208.83,182.56,186.22,4525.29052,875705.5543,3315
8/13/2019,ETHTUSD,211.01,211.05,189,208.35,3705.3382,766625.0616,1748
8/12/2019,ETHTUSD,216.09,216.09,209.61,211.04,1195.38252,253736.004,807
8/11/2019,ETHTUSD,206,216.51,206,216.2,2093.19456,442271.0275,1480
8/10/2019,ETHTUSD,210.82,214.54,200.66,206.1,2913.21228,601373.9411,2134
8/9/2019,ETHTUSD,221.22,221.34,206.71,210.19,3112.88024,660535.7041,2129
8/8/2019,ETHTUSD,226.08,226.36,214.16,221.39,2564.25562,566410.0145,1726
8/7/2019,ETHTUSD,225.77,231.02,220.75,226.08,2789.56211,628528.7025,2050
8/6/2019,ETHTUSD,232.53,239.3,222.04,226.01,6655.11336,1520249.011,3721
8/5/2019,ETHTUSD,222.94,236.35,222.94,233.14,5334.39341,1233511.213,2792
8/4/2019,ETHTUSD,222.25,223.56,217.42,222.81,3371.45183,743056.9636,1390
8/3/2019,ETHTUSD,217.62,224.74,216.76,222.22,1629.04293,360395.6418,1394
8/2/2019,ETHTUSD,217.34,222.57,215.07,217.47,2126.44858,464144.8248,1395
8/1/2019,ETHTUSD,218.78,219.48,211.1,217.1,3708.58763,794086.7405,1782
7/31/2019,ETHTUSD,209.56,225.99,209.55,218.79,3212.73925,695497.0961,1496
7/30/2019,ETHTUSD,210.49,214.41,204.48,210.44,3634.798,759041.9084,1432
7/29/2019,ETHTUSD,211.77,215.43,206.02,210.42,4757.24905,1000583.798,1470
7/28/2019,ETHTUSD,206.96,213.51,197.73,211.14,3038.16301,626728.1878,1650
7/27/2019,ETHTUSD,218.85,223.56,202.85,206.78,3800.92865,804556.652,2263
7/26/2019,ETHTUSD,219.1,220.25,213.13,219.43,2418.97123,524638.821,1287
7/25/2019,ETHTUSD,216.04,225.4,215.69,219.42,4704.30717,1041920.036,2347
7/24/2019,ETHTUSD,210.98,217.7,201.13,217.15,6127.94813,1285149.802,2912
7/23/2019,ETHTUSD,216.9,219.53,208.62,211.63,3663.69127,781455.437,2695
7/22/2019,ETHTUSD,225.44,228.23,211.85,217.05,5035.35392,1114411.347,3383
7/21/2019,ETHTUSD,228.49,229.86,217,225.28,4418.38915,986973.0733,3341
7/20/2019,ETHTUSD,221.35,236,219.9,228.86,4434.6765,1018500.192,3641
7/19/2019,ETHTUSD,226.13,226.55,213.05,221.09,5343.4548,1174799.697,4117
7/18/2019,ETHTUSD,211.25,229.79,206.07,226.3,19960.16751,4353122.381,8370
7/17/2019,ETHTUSD,199.01,219.83,192.01,211.34,22542.6637,4683141.611,10829
7/16/2019,ETHTUSD,228.43,234.46,191.7,198.58,14113.2755,2949424.379,10192
7/15/2019,ETHTUSD,226.07,235.56,203.39,228.67,21719.36354,4881141.15,11342
7/14/2019,ETHTUSD,269.45,269.9,222.55,226.07,9003.93227,2164902.021,8536
7/13/2019,ETHTUSD,275.22,275.95,262.15,269.52,2524.63158,676287.5756,2481
7/12/2019,ETHTUSD,268.39,279,266.66,275.22,2655.98791,724586.6516,3031
